layer,seed,level,group_size,experts_json,target_delta_nll,control_delta_nll,causal_specificity
8,17,1,16,"[97, 41, 72, 39, 55, 1, 192, 237, 175, 98, 190, 74, 82, 75, 85, 115]",0.004951974377036095,0.012016708962619305,-0.004060557344928384
8,17,1,16,"[145, 83, 255, 126, 58, 109, 27, 19, 40, 139, 11, 158, 171, 210, 198, 108]",-0.007714978884905577,0.03249437361955643,-0.0320857590995729
8,17,1,16,"[84, 57, 185, 114, 203, 181, 253, 148, 16, 50, 131, 77, 81, 117, 143, 110]",-0.0009095942950807512,0.031994085758924484,-0.024905158614274114
8,17,1,16,"[241, 123, 32, 179, 89, 178, 193, 156, 60, 71, 219, 222, 25, 59, 228, 54]",-0.00037953080027364194,0.00804609153419733,-0.00641409945092164
8,17,1,16,"[144, 26, 133, 69, 45, 233, 141, 146, 160, 43, 226, 218, 51, 122, 96, 135]",-0.0027894359081983566,0.03335585817694664,-0.027806329540908337
8,17,1,16,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217]",0.00466769328340888,-0.011065209284424782,0.00466769328340888
8,17,1,16,"[14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",-0.022875862196087837,-0.0787237361073494,-0.022875862196087837
8,17,2,8,"[70, 99, 120, 209, 180, 90, 94, 199]",-0.004526632837951183,0.047519534826278687,-0.0401662839576602
8,17,2,8,"[151, 86, 212, 129, 7, 247, 101, 217]",-0.0029749851673841476,0.013225436210632324,-0.01289406232535839
8,17,2,8,"[97, 41, 72, 39, 55, 1, 192, 237]",-0.005677038803696632,-0.0033011711202561855,-0.005677038803696632
8,17,2,8,"[175, 98, 190, 74, 82, 75, 85, 115]",-0.009946981444954872,-0.03516743704676628,-0.009946981444954872
8,17,2,8,"[241, 123, 32, 179, 89, 178, 193, 156]",-0.005827106069773436,7.40659233997576e-05,-0.005882655512323254
8,17,2,8,"[60, 71, 219, 222, 25, 59, 228, 54]",-0.0012099217856302857,0.02635299041867256,-0.020974664599634707
8,17,2,8,"[8, 37, 172, 250, 183, 202, 196, 157]",-0.004699917044490576,0.02805250696837902,-0.02573929727077484
8,17,2,8,"[105, 127, 242, 138, 223, 167, 207, 49]",-0.0034345746971666813,0.04192391782999039,-0.03487751306965947
8,17,3,4,"[97, 41, 72, 39]",0.000308783957734704,0.03997178003191948,-0.029670051066204906
8,17,3,4,"[55, 1, 192, 237]",0.0005239724996499717,0.04032972455024719,-0.029723320913035423
8,17,3,4,"[241, 123, 32, 179]",-0.003431532997637987,0.019442390650510788,-0.018013325985521078
8,17,3,4,"[89, 178, 193, 156]",-0.004682183265686035,0.0465402826666832,-0.03958739526569843
8,17,3,4,"[175, 98, 190, 74]",-0.007800398860126734,0.011481144465506077,-0.01641125720925629
8,17,3,4,"[82, 75, 85, 115]",0.00315693486481905,0.031830187886953354,-0.020715706050395966
8,17,3,4,"[151, 86, 212, 129]",-0.001497810473665595,0.0411188118159771,-0.03233691933564842
8,17,3,4,"[7, 247, 101, 217]",-0.002495555905625224,0.0002506136952433735,-0.0026835161770577542
8,17,4,2,"[7, 247]",0.0012039131252095103,0.03414972499012947,-0.024408380617387593
8,17,4,2,"[101, 217]",0.00699256407096982,0.01728534884750843,-0.005971447564661503
8,17,4,2,"[175, 98]",-0.009585944004356861,0.04066121578216553,-0.04008185584098101
8,17,4,2,"[190, 74]",0.0017903470434248447,0.04088275134563446,-0.028871716465801
8,17,4,2,"[241, 123]",0.003278378862887621,0.04617028310894966,-0.031349333468824625
8,17,4,2,"[32, 179]",-0.0021976500283926725,0.029969360679388046,-0.024674670537933707
8,17,4,2,"[82, 75]",-0.007075258530676365,0.02002781070768833,-0.022096116561442614
8,17,4,2,"[85, 115]",0.0005659419111907482,0.05410093441605568,-0.04000975890085101
8,17,5,1,[101],-0.00199690368026495,0.018701737746596336,-0.016023206990212202
8,17,5,1,[217],-0.0004301088920328766,0.01740298420190811,-0.01348234704346396
8,17,5,1,[82],-0.009063100442290306,0.021226312965154648,-0.024982835166156292
8,17,5,1,[75],-0.0008564328891225159,0.02799340710043907,-0.02185148821445182
8,17,5,1,[7],0.00012701511150225997,0.006966880057007074,-0.005098144931253046
8,17,5,1,[247],0.0004957890487276018,0.03376206383109093,-0.024825758824590594
8,17,5,1,[32],0.0006028926582075655,0.019367799162864685,-0.013922956713940948
8,17,5,1,[179],-0.008277921937406063,0.031813133507966995,-0.03213777206838131
8,53,0,32,"[65, 199, 216, 254, 146, 195, 252, 193, 11, 48, 157, 60, 188, 53, 20, 105, 179, 45, 77, 76, 49, 186, 230, 160, 25, 185, 3, 68, 15, 93, 74, 150]",0.0015526387142017484,0.05293058231472969,-0.03814529802184552
8,53,0,32,"[87, 142, 218, 8, 67, 42, 210, 90, 92, 170, 183, 149, 69, 110, 192, 220, 54, 129, 198, 38, 95, 235, 18, 203, 99, 212, 214, 30, 63, 7, 84, 247]",-0.006136542651802301,0.024838410317897797,-0.02476535039022565
8,53,0,32,"[255, 79, 172, 178, 52, 123, 128, 139, 94, 26, 108, 182, 114, 47, 32, 165, 196, 102, 34, 209, 83, 46, 180, 111, 13, 107, 144, 28, 154, 191, 19, 215]",-0.014587918296456337,-0.02569240890443325,-0.014587918296456337
8,53,0,32,"[41, 16, 222, 201, 227, 138, 243, 237, 91, 43, 148, 141, 155, 158, 241, 132, 176, 66, 31, 98, 194, 184, 171, 100, 246, 187, 229, 122, 236, 202, 119, 17]",0.006560452748090029,0.0038328433874994516,0.00368582020746544
8,53,0,32,"[137, 206, 239, 190, 85, 197, 133, 166, 233, 156, 161, 152, 177, 174, 217, 5, 134, 120, 168, 97, 35, 208, 162, 221, 44, 4, 86, 113, 112, 106, 143, 136]",-0.004080978222191334,0.018811870366334915,-0.01818988099694252
8,53,0,32,"[207, 121, 9, 242, 124, 116, 211, 147, 88, 58, 27, 159, 56, 181, 55, 151, 70, 173, 6, 115, 21, 204, 248, 10, 50, 24, 40, 249, 226, 135, 73, 29]",-0.014402734115719795,0.035992275923490524,-0.04139694105833769
8,53,0,32,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231, 62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",-0.001535480609163642,-0.011975139379501343,-0.001535480609163642
8,53,0,32,"[167, 126, 39, 228, 232, 127, 153, 169, 23, 213, 240, 96, 57, 245, 200, 250, 109, 224, 22, 223, 118, 130, 225, 101, 14, 189, 251, 104, 82, 61, 253, 75]",-0.013337700627744198,0.02428109012544155,-0.03154851822182536
8,53,1,16,"[41, 16, 222, 201, 227, 138, 243, 237, 91, 43, 148, 141, 155, 158, 241, 132]",0.015150884166359901,-0.005568960681557655,0.015150884166359901
8,53,1,16,"[176, 66, 31, 98, 194, 184, 171, 100, 246, 187, 229, 122, 236, 202, 119, 17]",-0.0010374165140092373,0.03969902545213699,-0.030811685603111982
8,53,1,16,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231]",-0.0034061139449477196,0.02938937209546566,-0.025448143016546965
8,53,1,16,"[62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",-0.009349504485726357,0.02248317189514637,-0.026211883407086134
8,53,1,16,"[255, 79, 172, 178, 52, 123, 128, 139, 94, 26, 108, 182, 114, 47, 32, 165]",-0.008275770582258701,-0.05340118706226349,-0.008275770582258701
8,53,1,16,"[196, 102, 34, 209, 83, 46, 180, 111, 13, 107, 144, 28, 154, 191, 19, 215]",-0.009838443249464035,0.07293250411748886,-0.06453782133758068
8,53,1,16,"[137, 206, 239, 190, 85, 197, 133, 166, 233, 156, 161, 152, 177, 174, 217, 5]",-0.015509380958974361,0.008776793256402016,-0.022091975901275873
8,53,1,16,"[134, 120, 168, 97, 35, 208, 162, 221, 44, 4, 86, 113, 112, 106, 143, 136]",0.0072985184378921986,0.0364857017993927,-0.020065757911652327
8,53,2,8,"[41, 16, 222, 201, 227, 138, 243, 237]",0.002395818242803216,0.033070605248212814,-0.022407135693356395
8,53,2,8,"[91, 43, 148, 141, 155, 158, 241, 132]",0.006338275037705898,0.017363615334033966,-0.006684436462819576
8,53,2,8,"[255, 79, 172, 178, 52, 123, 128, 139]",-0.009637247771024704,-0.014042743481695652,-0.009637247771024704
8,53,2,8,"[94, 26, 108, 182, 114, 47, 32, 165]",-0.004171768669039011,-0.040621086955070496,-0.004171768669039011
8,53,2,8,"[134, 120, 168, 97, 35, 208, 162, 221]",-0.0031952953431755304,0.0005641246098093688,-0.003618388800532557
8,53,2,8,"[44, 4, 86, 113, 112, 106, 143, 136]",-0.002370623406022787,0.021636225283145905,-0.018597792368382215
8,53,2,8,"[137, 206, 239, 190, 85, 197, 133, 166]",-0.009113210253417492,0.006607105955481529,-0.014068539720028639
8,53,2,8,"[233, 156, 161, 152, 177, 174, 217, 5]",-0.0043559605255723,0.021628687158226967,-0.020577475894242525
8,53,3,4,"[134, 120, 168, 97]",-0.0020768214017152786,0.006564298644661903,-0.007000045385211706
8,53,3,4,"[35, 208, 162, 221]",-0.010510644875466824,-0.009467381983995438,-0.010510644875466824
8,53,3,4,"[94, 26, 108, 182]",0.0002509176847524941,0.03133833780884743,-0.023252835671883076
8,53,3,4,"[114, 47, 32, 165]",-0.011751404032111168,-0.010794336907565594,-0.011751404032111168
8,53,3,4,"[91, 43, 148, 141]",-0.00044407666428014636,0.03999199718236923,-0.03043807455105707
8,53,3,4,"[155, 158, 241, 132]",-0.004455257672816515,0.0350172258913517,-0.03071817709133029
8,53,3,4,"[255, 79, 172, 178]",-0.00781776662915945,0.031975921243429184,-0.03179970756173134
8,53,3,4,"[52, 123, 128, 139]",-0.012812010943889618,0.02526111528277397,-0.0317578474059701
8,53,4,2,"[134, 120]",-0.003049151971936226,0.06280121207237244,-0.05015006102621555
8,53,4,2,"[168, 97]",0.006636334583163261,0.050458893179893494,-0.03120783530175686
8,53,4,2,"[35, 208]",-0.006731274537742138,-0.005366876255720854,-0.006731274537742138
8,53,4,2,"[162, 221]",-0.0009618842741474509,0.049335792660713196,-0.03796372876968235
8,53,4,2,"[114, 47]",0.0008938091923482716,0.018345719203352928,-0.012865480210166425
8,53,4,2,"[32, 165]",-0.005042916629463434,-0.010845485143363476,-0.005042916629463434
8,53,4,2,"[94, 26]",0.003483732230961323,0.04713030904531479,-0.03186399955302477
8,53,4,2,"[108, 182]",0.004025489557534456,0.014768626540899277,-0.007050980348140001
8,53,5,1,[32],0.0006028926582075655,0.019367799162864685,-0.013922956713940948
8,53,5,1,[165],-0.010789488442242146,-0.04696885123848915,-0.010789488442242146
8,53,5,1,[35],-0.0040399073623120785,0.0044451127760112286,-0.0073737419443205
8,53,5,1,[208],-0.007361062802374363,0.041868481785058975,-0.038762424141168594
8,53,5,1,[108],0.0009290820453315973,0.01073527056723833,-0.007122370880097151
8,53,5,1,[182],-0.003451453521847725,0.017012758180499077,-0.016211022157222033
8,53,5,1,[114],-0.002213156782090664,0.024696223437786102,-0.02073532436043024
8,53,5,1,[47],-0.004438173957169056,0.01771077886223793,-0.017721258103847504
8,101,0,32,"[221, 20, 101, 99, 119, 217, 82, 13, 71, 72, 127, 133, 23, 241, 5, 18, 237, 175, 107, 211, 77, 252, 125, 2, 86, 57, 92, 189, 197, 94, 89, 130]",-0.0043882341124117374,-0.009921674616634846,-0.0043882341124117374
8,101,0,32,"[236, 76, 253, 15, 117, 16, 102, 66, 156, 191, 135, 167, 176, 84, 106, 91, 4, 228, 190, 35, 165, 48, 45, 198, 112, 43, 21, 230, 105, 124, 67, 63]",0.008042766712605953,-0.04763667657971382,0.008042766712605953
8,101,0,32,"[188, 255, 10, 30, 158, 87, 59, 14, 97, 17, 150, 243, 74, 55, 148, 145, 210, 149, 95, 154, 103, 9, 207, 12, 201, 179, 22, 88, 24, 249, 61, 195]",-0.01706480234861374,0.010479816235601902,-0.024924664525315166
8,101,0,32,"[78, 11, 178, 3, 80, 128, 238, 33, 200, 141, 202, 111, 53, 137, 152, 83, 177, 96, 220, 115, 60, 245, 68, 218, 0, 118, 173, 1, 39, 157, 242, 65]",-0.006670194678008556,0.039446182548999786,-0.036254831589758396
8,101,0,32,"[19, 180, 50, 233, 69, 194, 225, 139, 75, 250, 110, 146, 116, 251, 64, 163, 51, 126, 7, 120, 248, 140, 34, 161, 203, 129, 232, 109, 70, 172, 26, 81]",-0.0035826938692480326,0.0301892701536417,-0.026224646484479308
8,101,0,32,"[98, 229, 227, 122, 181, 93, 254, 184, 28, 174, 192, 144, 171, 121, 162, 90, 246, 213, 235, 231, 132, 142, 222, 170, 168, 58, 215, 196, 136, 199, 155, 108]",-0.006182132754474878,0.02458076737821102,-0.024617708288133144
8,101,0,32,"[32, 147, 56, 143, 151, 27, 187, 153, 208, 46, 223, 224, 169, 159, 113, 85, 42, 138, 182, 62, 31, 52, 6, 104, 244, 226, 123, 214, 131, 44, 134, 209]",-0.0006155472947284579,0.018068887293338776,-0.01416721276473254
8,101,0,32,"[185, 239, 193, 186, 240, 100, 29, 204, 247, 205, 41, 183, 49, 36, 160, 40, 8, 73, 25, 164, 38, 47, 216, 37, 212, 54, 234, 206, 79, 219, 166, 114]",-0.015340817160904408,-0.024886155501008034,-0.015340817160904408
8,101,1,16,"[236, 76, 253, 15, 117, 16, 102, 66, 156, 191, 135, 167, 176, 84, 106, 91]",0.003014814807102084,0.05709550902247429,-0.03980681695975363
8,101,1,16,"[4, 228, 190, 35, 165, 48, 45, 198, 112, 43, 21, 230, 105, 124, 67, 63]",0.007294956594705582,-0.012529803439974785,0.007294956594705582
8,101,1,16,"[221, 20, 101, 99, 119, 217, 82, 13, 71, 72, 127, 133, 23, 241, 5, 18]",-0.0043957531452178955,0.034729667007923126,-0.03044300340116024
8,101,1,16,"[237, 175, 107, 211, 77, 252, 125, 2, 86, 57, 92, 189, 197, 94, 89, 130]",-0.00659970473498106,-0.01675165444612503,-0.00659970473498106
8,101,1,16,"[32, 147, 56, 143, 151, 27, 187, 153, 208, 46, 223, 224, 169, 159, 113, 85]",0.005210657138377428,-0.02095525711774826,0.005210657138377428
8,101,1,16,"[42, 138, 182, 62, 31, 52, 6, 104, 244, 226, 123, 214, 131, 44, 134, 209]",-0.006123800296336412,0.04301236569881439,-0.038383074570447206
8,101,1,16,"[185, 239, 193, 186, 240, 100, 29, 204, 247, 205, 41, 183, 49, 36, 160, 40]",-0.011913008987903595,0.0020252561662346125,-0.013431951112579554
8,101,1,16,"[8, 73, 25, 164, 38, 47, 216, 37, 212, 54, 234, 206, 79, 219, 166, 114]",0.0007343596080318093,0.032979417592287064,-0.02400020358618349
8,101,2,8,"[4, 228, 190, 35, 165, 48, 45, 198]",-0.006017870269715786,-0.027300195768475533,-0.006017870269715786
8,101,2,8,"[112, 43, 21, 230, 105, 124, 67, 63]",-0.0004323077155277133,0.016114741563796997,-0.012518363888375461
8,101,2,8,"[32, 147, 56, 143, 151, 27, 187, 153]",-0.004540301859378815,0.04882342368364334,-0.04115786962211132
8,101,2,8,"[208, 46, 223, 224, 169, 159, 113, 85]",0.004584875889122486,-0.0025214720517396927,0.004584875889122486
8,101,2,8,"[237, 175, 107, 211, 77, 252, 125, 2]",-0.002636898076161742,-0.0012082516914233565,-0.002636898076161742
8,101,2,8,"[86, 57, 92, 189, 197, 94, 89, 130]",-0.005923317279666662,0.023392215371131897,-0.023467478808015585
8,101,2,8,"[185, 239, 193, 186, 240, 100, 29, 204]",-0.021764731034636497,0.019965074956417084,-0.03673853725194931
8,101,2,8,"[247, 205, 41, 183, 49, 36, 160, 40]",0.009420713409781456,0.034829724580049515,-0.01670158002525568
8,101,3,4,"[208, 46, 223, 224]",-0.002248499309644103,0.026367738842964172,-0.022024303441867232
8,101,3,4,"[169, 159, 113, 85]",-0.0042583332397043705,0.006402337457984686,-0.009060086333192885
8,101,3,4,"[237, 175, 107, 211]",-0.006709099281579256,0.006650308147072792,-0.01169683039188385
8,101,3,4,"[77, 252, 125, 2]",-0.004437112249433994,0.002876502927392721,-0.006594489444978535
8,101,3,4,"[4, 228, 190, 35]",-0.005407481919974089,0.03414116054773331,-0.03101335233077407
8,101,3,4,"[165, 48, 45, 198]",0.00032864927197806537,-0.020084209740161896,0.00032864927197806537
8,101,3,4,"[112, 43, 21, 230]",-0.0006663668318651617,0.010116972960531712,-0.008254096552263945
8,101,3,4,"[105, 124, 67, 63]",-0.0025695234071463346,0.04609212279319763,-0.03713861550204456
8,101,4,2,"[165, 48]",-0.0034448415972292423,-0.03114737756550312,-0.0034448415972292423
8,101,4,2,"[45, 198]",0.0055162846110761166,0.03331264853477478,-0.01946820179000497
8,101,4,2,"[77, 252]",-0.0021173465065658092,0.015282281674444675,-0.013579057762399316
8,101,4,2,"[125, 2]",-0.006054828874766827,0.026847658678889275,-0.026190572883933783
8,101,4,2,"[112, 43]",0.003321973141282797,-0.0012008011108264327,0.003321973141282797
8,101,4,2,"[21, 230]",0.0055692968890070915,0.041245974600315094,-0.02536518406122923
8,101,4,2,"[169, 159]",-0.004968373570591211,0.021974802017211914,-0.021449475083500147
8,101,4,2,"[113, 85]",-0.002154890913516283,0.011986838653683662,-0.01114501990377903
8,101,5,1,[112],0.003133513266220689,0.04017837345600128,-0.027000266825780272
8,101,5,1,[43],-0.005016569048166275,0.06448774039745331,-0.053382374346256256
8,101,5,1,[165],-0.010789488442242146,-0.04696885123848915,-0.010789488442242146
8,101,5,1,[48],-0.007341563701629639,0.05750700831413269,-0.050471819937229156
8,101,5,1,[113],-0.0062103914096951485,0.04625540226697922,-0.04090194310992956
8,101,5,1,[85],-0.0022737307008355856,0.016925180330872536,-0.014967615948989987
8,101,5,1,[77],0.0003732913755811751,0.04162147641181946,-0.03084281593328342
8,101,5,1,[252],0.0024920841678977013,-0.014448966830968857,0.0024920841678977013
8,211,0,32,"[106, 107, 44, 204, 162, 97, 109, 98, 14, 119, 164, 116, 183, 126, 117, 57, 72, 177, 145, 87, 118, 34, 0, 37, 151, 79, 102, 128, 49, 31, 130, 6]",-0.011516592465341091,0.05488874390721321,-0.052683150395751
8,211,0,32,"[27, 159, 75, 36, 249, 8, 120, 231, 163, 160, 68, 236, 32, 26, 246, 48, 154, 125, 83, 219, 141, 192, 214, 206, 101, 252, 152, 33, 64, 135, 175, 13]",0.0009432142833247781,0.006837205961346626,-0.004184690187685192
8,211,0,32,"[10, 110, 144, 217, 71, 211, 234, 9, 208, 113, 238, 244, 228, 207, 95, 185, 171, 69, 254, 88, 173, 105, 63, 210, 58, 243, 216, 225, 77, 21, 169, 178]",-0.011607413180172443,0.053472794592380524,-0.051712009124457836
8,211,0,32,"[94, 38, 190, 229, 100, 245, 74, 227, 156, 29, 56, 132, 22, 7, 78, 55, 41, 16, 143, 220, 104, 138, 139, 5, 1, 158, 195, 114, 147, 181, 172, 148]",-0.004091351293027401,0.026651138439774513,-0.024079705122858286
8,211,0,32,"[11, 213, 200, 222, 65, 191, 165, 19, 133, 93, 199, 137, 180, 2, 232, 186, 4, 39, 218, 52, 50, 253, 202, 85, 215, 251, 86, 182, 20, 53, 131, 240]",-0.02151555009186268,0.0037162471562623978,-0.024302735459059477
8,211,0,32,"[242, 235, 226, 123, 168, 248, 62, 112, 111, 239, 146, 176, 35, 221, 224, 205, 184, 80, 194, 25, 40, 230, 140, 70, 201, 47, 18, 198, 76, 247, 45, 223]",0.0022002439945936203,-0.003734536236152053,0.0022002439945936203
8,211,0,32,"[61, 67, 121, 237, 99, 66, 92, 150, 24, 89, 43, 23, 174, 167, 209, 212, 179, 51, 60, 188, 82, 157, 127, 142, 108, 241, 134, 30, 17, 187, 103, 91]",-0.009152372367680073,0.06810620427131653,-0.06023202557116747
8,211,0,32,"[81, 3, 161, 155, 149, 15, 197, 73, 59, 28, 46, 115, 42, 96, 189, 170, 124, 196, 250, 193, 12, 166, 153, 54, 122, 233, 84, 136, 255, 90, 129, 203]",-0.012406660243868828,0.011076983995735645,-0.020714398240670562
8,211,1,16,"[242, 235, 226, 123, 168, 248, 62, 112, 111, 239, 146, 176, 35, 221, 224, 205]",-0.011961822398006916,0.03161657229065895,-0.03567425161600113
8,211,1,16,"[184, 80, 194, 25, 40, 230, 140, 70, 201, 47, 18, 198, 76, 247, 45, 223]",0.011947588063776493,0.021149499341845512,-0.003914536442607641
8,211,1,16,"[27, 159, 75, 36, 249, 8, 120, 231, 163, 160, 68, 236, 32, 26, 246, 48]",-0.0007087647682055831,0.058142684400081635,-0.04431577806826681
8,211,1,16,"[154, 125, 83, 219, 141, 192, 214, 206, 101, 252, 152, 33, 64, 135, 175, 13]",-0.002710643457248807,-0.00545252813026309,-0.002710643457248807
8,211,1,16,"[81, 3, 161, 155, 149, 15, 197, 73, 59, 28, 46, 115, 42, 96, 189, 170]",-0.013051706366240978,0.004498299211263657,-0.01642543077468872
8,211,1,16,"[124, 196, 250, 193, 12, 166, 153, 54, 122, 233, 84, 136, 255, 90, 129, 203]",-0.012493021786212921,0.010387051850557327,-0.020283310674130917
8,211,1,16,"[94, 38, 190, 229, 100, 245, 74, 227, 156, 29, 56, 132, 22, 7, 78, 55]",0.006687605287879705,0.029377341270446777,-0.015345400664955378
8,211,1,16,"[41, 16, 143, 220, 104, 138, 139, 5, 1, 158, 195, 114, 147, 181, 172, 148]",-0.004501830320805311,0.03132151439785957,-0.02799296611919999
8,211,2,8,"[154, 125, 83, 219, 141, 192, 214, 206]",-0.0075450073927640915,-0.012980984523892403,-0.0075450073927640915
8,211,2,8,"[101, 252, 152, 33, 64, 135, 175, 13]",-0.0021155064459890127,0.01710822619497776,-0.014946676092222333
8,211,2,8,"[184, 80, 194, 25, 40, 230, 140, 70]",0.007064917590469122,0.03597874939441681,-0.019919144455343485
8,211,2,8,"[201, 47, 18, 198, 76, 247, 45, 223]",0.009991219267249107,-0.0006591904093511403,0.009991219267249107
8,211,2,8,"[94, 38, 190, 229, 100, 245, 74, 227]",-0.005283962935209274,0.036601047962903976,-0.03273474890738726
8,211,2,8,"[156, 29, 56, 132, 22, 7, 78, 55]",-0.005236320663243532,0.0319993831217289,-0.029235858004540205
8,211,2,8,"[81, 3, 161, 155, 149, 15, 197, 73]",-0.010729325003921986,0.002731508109718561,-0.012777956086210907
8,211,2,8,"[59, 28, 46, 115, 42, 96, 189, 170]",-0.005140682682394981,0.044701382517814636,-0.03866671957075596
8,211,3,4,"[201, 47, 18, 198]",0.017254138365387917,0.007136576343327761,0.011901706107892096
8,211,3,4,"[76, 247, 45, 223]",0.001424922957085073,0.03126479685306549,-0.022023674682714045
8,211,3,4,"[154, 125, 83, 219]",-0.010016144253313541,0.024158965796232224,-0.02813536860048771
8,211,3,4,"[141, 192, 214, 206]",0.0035060280933976173,0.012221032753586769,-0.0056597464717924595
8,211,3,4,"[81, 3, 161, 155]",-0.007079241331666708,0.04931502044200897,-0.04406550666317344
8,211,3,4,"[149, 15, 197, 73]",-0.0075622801668941975,0.039367251098155975,-0.03708771849051118
8,211,3,4,"[101, 252, 152, 33]",-0.0039918492548167706,0.013397336937487125,-0.014039851957932115
8,211,3,4,"[64, 135, 175, 13]",0.0008346414542756975,0.016196001321077347,-0.011312359536532313
8,211,4,2,"[201, 47]",0.003732035867869854,-0.003743882291018963,0.003732035867869854
8,211,4,2,"[18, 198]",-0.012654607184231281,-1.6820431483210996e-05,-0.012654607184231281
8,211,4,2,"[141, 192]",-0.0034948675893247128,0.020454924553632736,-0.018836061004549265
8,211,4,2,"[214, 206]",0.0030212593264877796,0.018748905509710312,-0.011040419805794954
8,211,4,2,"[64, 135]",0.0015000897692516446,0.027747025713324547,-0.019310179515741765
8,211,4,2,"[175, 13]",-0.005939482245594263,0.025678014382719994,-0.02519799303263426
8,211,4,2,"[101, 252]",0.0012580162147060037,-0.03626697137951851,0.0012580162147060037
8,211,4,2,"[152, 33]",0.0030851191841065884,0.0057242135517299175,-0.0012080409796908498
8,211,5,1,[201],0.0070384289138019085,-0.008017333224415779,0.0070384289138019085
8,211,5,1,[47],-0.004438173957169056,0.01771077886223793,-0.017721258103847504
8,211,5,1,[101],-0.00199690368026495,0.018701737746596336,-0.016023206990212202
8,211,5,1,[252],0.0024920841678977013,-0.014448966830968857,0.0024920841678977013
8,211,5,1,[152],0.0016061443602666259,0.011684214696288109,-0.007157016661949456
8,211,5,1,[33],-0.0005451947217807174,0.03585413470864296,-0.027435795753262937
8,211,5,1,[214],-0.007261231075972319,0.021068353205919266,-0.023062495980411768
8,211,5,1,[206],0.0009534633136354387,0.0031389938667416573,-0.0014007820864208043
39,17,0,32,"[145, 83, 255, 126, 58, 109, 27, 19, 40, 139, 11, 158, 171, 210, 198, 108, 84, 57, 185, 114, 203, 181, 253, 148, 16, 50, 131, 77, 81, 117, 143, 110]",-0.007595046889036894,-0.030756549909710884,-0.007595046889036894
39,17,0,32,"[236, 206, 252, 149, 170, 56, 111, 63, 20, 91, 214, 200, 194, 12, 67, 197, 118, 155, 28, 30, 211, 34, 230, 154, 93, 188, 10, 48, 136, 29, 15, 102]",-0.00014489055320154876,0.012787253595888615,-0.00973533075011801
39,17,0,32,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217, 14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.013379204086959362,0.005553539842367172,0.009214049205183983
39,17,0,32,"[13, 254, 130, 245, 220, 21, 78, 162, 116, 42, 66, 38, 152, 224, 243, 46, 107, 249, 125, 31, 235, 62, 79, 238, 174, 201, 164, 246, 191, 248, 208, 112]",0.004159561358392239,0.006049690302461386,-0.0003777063684538007
39,17,0,32,"[241, 123, 32, 179, 89, 178, 193, 156, 60, 71, 219, 222, 25, 59, 228, 54, 144, 26, 133, 69, 45, 233, 141, 146, 160, 43, 226, 218, 51, 122, 96, 135]",-0.007367982994765043,-0.02475937455892563,-0.007367982994765043
39,17,0,32,"[189, 95, 87, 68, 168, 205, 132, 221, 33, 44, 251, 100, 22, 53, 176, 163, 124, 239, 234, 150, 76, 195, 5, 186, 64, 73, 142, 182, 103, 166, 17, 215]",0.019513055682182312,-0.04028100520372391,0.019513055682182312
39,17,0,32,"[232, 121, 106, 225, 9, 227, 6, 61, 2, 104, 0, 80, 140, 52, 113, 18, 65, 216, 169, 119, 36, 187, 161, 134, 153, 3, 213, 137, 184, 4, 24, 128]",0.0017170751234516501,-0.010607514530420303,0.0017170751234516501
39,17,0,32,"[8, 37, 172, 250, 183, 202, 196, 157, 105, 127, 242, 138, 223, 167, 207, 49, 97, 41, 72, 39, 55, 1, 192, 237, 175, 98, 190, 74, 82, 75, 85, 115]",0.0004167837032582611,0.0007256579119712114,-0.0001274597307201475
39,17,1,16,"[189, 95, 87, 68, 168, 205, 132, 221, 33, 44, 251, 100, 22, 53, 176, 163]",0.019846297800540924,-0.039439521729946136,0.019846297800540924
39,17,1,16,"[124, 239, 234, 150, 76, 195, 5, 186, 64, 73, 142, 182, 103, 166, 17, 215]",-0.0005963653093203902,-0.0015057057607918978,-0.0005963653093203902
39,17,1,16,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217]",0.012497926130890846,0.0051483530551195145,0.00863666133955121
39,17,1,16,"[14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.0015238166088238358,0.001891927677206695,0.00010487085091881454
39,17,1,16,"[232, 121, 106, 225, 9, 227, 6, 61, 2, 104, 0, 80, 140, 52, 113, 18]",0.0032633948139846325,0.002776162000373006,0.001181273313704878
